model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff
,,1,1,100,0,0,2.125053882598877,1,1,0,0,1.0,501,29,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,1,2.2768518924713135,1,1,0,0,1.0,498,29,0.000556,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,2,3.1722350120544434,1,1,0,0,1.0,1004,57,0.001118,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,3,1.3287718296051025,1,1,0,0,1.0,1006,66,0.001138,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,4,1.023177146911621,1,1,0,0,1.0,502,29,0.0005600000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,1,100,0,5,0,0,0,0,0,0,0,0,0,
,,1,1,100,0,6,1.0237462520599365,1,1,0,0,1.0,499,29,0.000557,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,7,0.7155258655548096,1,1,0,0,1.0,503,40,0.000583,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,8,0.9199907779693604,1,1,0,0,1.0,500,29,0.000558,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,9,4.501259088516235,1,1,0,0,1.0,1004,55,0.001114,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,10,0.7182278633117676,1,1,0,0,1.0,498,30,0.000558,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,11,0.6121909618377686,1,1,0,0,1.0,504,30,0.000564,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,12,0.7170343399047852,1,1,0,0,1.0,503,30,0.000563,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,13,0.7138559818267822,1,1,0,0,1.0,499,29,0.000557,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,14,0.7206521034240723,1,1,0,0,1.0,504,29,0.000562,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,15,0.6808488368988037,1,1,0,0,1.0,499,30,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,16,0.6436271667480469,1,1,0,0,1.0,503,29,0.000561,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,17,0.8196089267730713,1,1,0,0,1.0,504,30,0.000564,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,18,1.1233699321746826,1,1,0,0,1.0,500,30,0.0005600000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,19,0.7143850326538086,1,1,0,0,1.0,503,30,0.000563,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,20,0.7161030769348145,1,1,0,0,1.0,501,29,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,21,0.9200778007507324,1,1,0,0,1.0,503,30,0.000563,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,22,0.6934888362884521,1,1,0,0,1.0,501,30,0.0005610000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,23,0.8415210247039795,1,1,0,0,1.0,500,29,0.000558,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,24,0.6118183135986328,1,1,0,0,1.0,501,30,0.0005610000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,1,100,0,25,0,0,0,0,0,0,0,0,0,
,,1,1,100,0,26,0.6735019683837891,1,1,0,0,1.0,498,28,0.0005539999999999999,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,27,0.7367801666259766,1,1,0,0,1.0,502,30,0.0005620000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,28,0.6349036693572998,1,1,0,0,1.0,503,29,0.000561,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,1,100,0,29,0,0,0,0,0,0,0,0,0,
,,1,1,100,0,30,0.8186249732971191,1,1,0,0,1.0,504,29,0.000562,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,31,4.29931902885437,1,1,0,0,1.0,499,30,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,32,0.6129598617553711,1,1,0,0,1.0,504,30,0.000564,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,33,0.6126189231872559,1,1,0,0,1.0,502,30,0.0005620000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,34,2.559514045715332,1,1,0,0,1.0,1992,108,0.002208,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,35,0.9228758811950684,1,1,0,0,1.0,501,30,0.0005610000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,36,0.7117729187011719,1,1,0,0,1.0,504,29,0.000562,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,37,0.714597225189209,1,1,0,0,1.0,502,29,0.0005600000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,38,1.1264450550079346,1,1,0,0,1.0,498,30,0.000558,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,39,0.6131839752197266,1,1,0,0,1.0,501,29,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,40,1.227288007736206,1,1,0,0,1.0,1004,55,0.001114,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,41,0.8181371688842773,1,1,0,0,1.0,499,30,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,42,0.6761071681976318,1,1,0,0,1.0,499,30,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,43,0.7537398338317871,1,1,0,0,1.0,501,29,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,44,0.6118197441101074,1,1,0,0,1.0,499,28,0.0005549999999999999,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,45,0.5909581184387207,1,1,0,0,1.0,504,29,0.000562,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,46,0.5351648330688477,1,1,0,0,1.0,501,30,0.0005610000000000001,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,47,0.580456018447876,1,1,0,0,1.0,501,28,0.000557,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,48,0.7495579719543457,1,1,0,0,1.0,501,29,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,49,0.8183372020721436,1,1,0,0,1.0,501,29,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,50,1.2965810298919678,1,1,0,0,1.0,1004,55,0.001114,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
"the JSON object must be str, bytes or bytearray, not NoneType",,1,1,100,0,51,0,0,0,0,0,0,0,0,0,
,,1,1,100,0,52,2.4154319763183594,1,1,0,0,1.0,1992,107,0.0022059999999999996,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,53,5.7735607624053955,1,1,0,0,1.0,501,29,0.000559,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,54,0.6714582443237305,1,1,0,0,1.0,503,29,0.000561,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,55,0.6172060966491699,1,1,0,0,1.0,499,29,0.000557,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
,,1,1,100,0,56,1.3297572135925293,1,1,0,0,1.0,503,30,0.000563,"{'dictionary_item_removed': [""root['waypoint']"", ""root['loadbalancing']""]}"
